any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_messages
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,si/el resto se van bastante/si/pues ese/juego 5/juego/vale jaja/ya podían no repetir los juegos jajaja/ya ves jaja/nos ha salido unas 3 o 4 veces/sisi tal cual jaja/se hace un poco pesado al final/si../los otros juegos que he venido han sido mas entretenidos/habra de todo supongo/SI elegimos f5 y c5/hay mayor ganancia/Vale/Juego?/el 3/pero en todos los juegos f5 y c5/hay mayor ganancia/Esta mas repartido el f1 c1/Estamos otra vez en el juego 3/si/okey/vale/juego 5/somos los mismos no?/si/siii/c3f3/estás de acuerdo f/?/si/genial/juego 4/c3 f3/por mi lo de siempre/en este `puede ser c4 f4/si/lo digo porque aqui ganamos f y a más/yo me llevo menos/lo que querais/3 menos y el resto subimos/y hay otro en que c ya os llevais más y yo un poelin menos/yo creo que lo mejor es ir beneficando cada vez a uno/lo digo para compensar la de antes/creo que se gana mas/A SIEMPRE VA A LOS 80 LOGICO/ya/pero tu siempre vas a por tu maximo/42464/HE ELEGIDO 4-4/Q ERA MAS EQUITATIVO/estamos ahora juego 4/42432/F SI ME INVITASES HA ALGO TIRO ALGO MAS PARA TI/JAJJAJAJAJ/QUEREIS 3-3?/pero acaso sabes quien soy/jajaja/NO/yo quiero 4-4/PERO ES GRATIS/c solo pierde 3/hacemos uno y uno de ganacias C y F?/f3 c3?/vale/vale/pues decir/aqui 5 5/bien/porque es en el unico que he visto que F gane bastante/los dos ultimos juegos son de F/como?/si os dais cuenta/son de f?/F tiene mas ganacias en los juegos 4 y 5/ah vale/si es verdad/C4 f4?/Si/A siempre es el que mejor beneficiado sale
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"Si, se suma las dos cantidades/Estamos en el 5/f5 c5/Es en el que más ingresos hay/si/Siempre sale beneficiado el A/SI/f2 c2?/juego 2/Vale/Yo creo q despues cambiaremos de letra/Despues d esta ronda/cuando acaben las 9/c4 f4 otra vez/f4 c4/si/si nos cambian a ver si nos toca la A/Pues si, asi se gana mucho más/f1 c1?/Si/Si te das cuenta en los juegos, el 1 = f1 c1, en el 2=f2 c2, en el 3=f3 c3, y asi/Ya/es donde + beneficio hay siempre/Donde sale el A beneficiado/c2 f2/vale/c3 f3/vale va/pongo la 4 entonces/si/3/juego 3/c3 f3/vale/vale/juego 2/por mi c2 y f2/quien era quien ha perdido puentos antes?/nan/en este podemos poner c2 f2/que f solo se lleva 3 menos/yo habia perdido/y si vuelve a salir el 4 lo hacemos como antes/pues ponemos c2 f2 y asi te igualamos no?/vale, y cada vez que salga el 2, c2 y f2/vale/porque en estos dos casos f y c solo perdemos 3 pero los demas ganamos 11/perfecto/si y 4  c4 f4/y ya está/si/igual para todos/perfecto/3/juego 3/c3 f3/PUES 4 4/yo gano mucho mas/OK/42464/PERO ME INVITAS?/:)/a que?/jajajaja/FANTA/NARANJA/pagafantas no soy/mecachis/Y COLAS PAGAS?/solo cerveza/o vino/jajajaja/CERVZA BN/juego 3/Q JUEGO ES/42432/PUES FACIL 3-3/si/ENTONCES CERVEZA NO/y C en 1 y 2/ah si/el 3 es como mas compensativo/4/si quereis 4 4/si/vale bien/y en el proximo que salga el 1 y 2 pues más para C/exacto/3/3 3/?/vale/bien/escriben mucho.../ya"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1,1,0,0,0,"jjajajaja ya ves/es que es muy raro/porque si os dais cuenta/2/2/2 2/vale/bien/que estabas diciendo que te han cortado?/y donde salga la misma cantidad/para lkos dos/si si/te hice caso/pusiste 3/y dije 2/y no gane nada/ganaste 8/y yo en dos creo/pero claro, ha vuelto a salir el juego dos/que hacemos?/pon c5f5/y gana 42/y quedamos saldados por completo/no no/42402/f 33 c 47 a 80/si/3/3/f40 c40 a80/si/hola/hola/que fila ?/y que columna/juego 5 fila 5 columna 5/ok/probemos con uno mas/voy!/si vemos que la cosa no es asi cambiamos/vale guay/pero sigamos/a por MAS!!!!/eso!!!!/genial/lo estamos haciendo bien no?/me parece bien/calculemos cual nos beneficia mas/cogemos juego 1?/exacto/creo que es mejor todos en la 2/vale/vale no/1/cogemos la 1/creo que si elegimos la 3, estamos compensados los dos/vale sii/pues la 3/perfecto/el a esta ganando un monton eh/el A se esta llevando lo que mas/maldita sea jajaja/sisi jajaja/vale vamos a ver/que cogemos/el a es la suma de tus puntos y los mios/lo mas justo es el 3/sii/toque el juego que toque/otra vez/lo de simetrica que habias dicho que era/a mi no me sale simetrica/prueba la fila 3 y columna 3 en los distintos juegos/4/4/perfecto/gran juego chicos/5/juego 5/opcion 5-5/c5 f5/siempre voy a jugar la fila y la columna del numero del juego"
1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,1,1,0,0,0,"si/va bien a todos?/perfecto/si/2/hola/yo no gano nada/lo del siempre/es que si te fijas en las tablas tienes muy pocos puntos en todas/es que el 5,5/la clomna que mas da es la 5/si/columna/preferis que elija otra?/no/por mi parte/columna 2 fila 2?/si/prueba a ver/del juego q sea porq es aleatorio/para el c es mejor/el 3 es el numero de la suerte/jajajaja/a ver si sale el juego 3/que es el q mas pasta nos da/no entiendo por que cuando escogimos el 5 nos descontó/ni yo/tu pusiste f5?/creo q si/perfecto/creo que ya entiendo/nos llevamos 40 esta vez/antes de seleccionar la fila y columna nos dice en que juego participaremos/si/arriba si lees dice el juego seleccionado es el .../yo tampoco lo habia visto antes/velç/pues el 3 jajaja/vale*/#?/mucho # con el a/·percal/·/#percal/patetico esto/vale vamos a mirar el cinco/yuso?/el tres/casi/pillamos el tres/turrent millor/jajajjajajajaa/vale el tres/tta/el tres/el tres/que antes me la has tramado/ehhh/relax/traicioner@/puteamos al A?/vale/pero que no de negativo/pero mejor en otra ronda/que si no no invita el lineex/2/f 33       c 47       a 80/si/3/3/40    40    80/si/1/25   54   80/si"
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,"A no baja de 80 jaja/si/puedo elegir yo/ahora que habias elegido?/no/f3 ,c3/no/fila 2 columna 2/elijo yo siempre/eese era el c/quereis c3 f3?/si/elijo yo ahora oq quien'?/esta mas repartido/yo siempre/ok/voy a probar c3 f3/para q nos salga bien a todos/por eso la cague/antes/pues ahora/leemos que juego/c3 f3/creo que sigue siendo la mejor opcion/y pones tu la fila mas grande en ingreso/pero miremos bien/y yo la columna/probemos y arriesguemos/mira el juego y busca el mayor ingreso para todos/pero c3 y f3 sigue suendo la mejor/jajajajaa/en otra ronda/vale/ahora la 3/vale/#######/viva el vino/hola buenas tardes/me la has tramadooo/se me ha ido el dedo/jurao/sese/ahora cual pillamos/#####/va/nan/no marees/el tres/nan/nan/nan/nan/o puteamos al a?/si le puteamos tambien perdemos njostras+/va, pillamos la 3/valee/si o no/valee/si/yo 26/cierto, en eso he tenido mucha suerte/y para nosotros es lo mas rentable/siii/a mi me benefician mas 4 y 5/a C 1 y 2/y 3 por igual/se suman y restan 7 cada vez/5/gozo/54    26     80/si/si/no está mal/te sacas 720 en esta A/sisi/entonces a ver/si coincidimos nos dan mas?/o no tiene nada que ver/tu no elijes nada/creo que si/no tiene nada q ver/lo elijes pero no decides/lo elige A/ahora que hacemos/C4 ,F4?/el juego hay q poner el q pone arriba/o no?/2, 2/no/nos llevamos 40/perfecto!/tienes razon"
1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,"otra vez el juego 3/era la mejor opcion/lo mismo no?/A se esta forrando/te lo iba a decir/al salir le atracamos/vale super/risaa/frikik/3/sii/renta/piensa que para putearle al A, noostras vamos a salir perdienod/perdiendo/yaa/porque/y queremos que invite lineex/jajajajajaja/#####/tendriamos que estar en eng/pues la 3/y au/neg/sii/neg?/viva lineex/negativo jajaja/muy contento/14,40$/normaal/4/4/47    33    80/$$$$$$$$$$$$$$$/sii/money/la gente escribe muchisimo/es de locos/no se que escriben/estaran contándose la vida o algo/eso mismo he pensado yo/aun no saben donde apostar/2/2-2?/PUEDE SER OTRO/cual?/que no haya tanta diferencia/di/f2,c3?/ganamos poco todos/no/no tiene sentido/ok/2-2 pues/1,1 - 2,2 o 5,5/jajaja/jaja/nos queda una ronda/ojala salga el juego 3/negativo/yaya/lo acabo de pillar/pillamos 3/ou yes/odaaa/ADIOOOHH/ojala me toque el A/en las sigueintes 9 rondAS/otra vez el 3/ojala el a/me muero de gemabre/ojala/pero mi mala suerte me castiga/3 always/yes nigga/7.4 ingles back"
1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1,1,0,0,0,"calle de la paz/JAJAJAJJAA/me meo/again/el bicho/jajajajajjajajaj/the most important street/2/bieeen/33 47 80/si/queda poco/habeis sido a y c antes no?/yo c igual/yo a tambien/2/otra vez/perfectoooo/$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$/te esta saliendo redondoo/es muy entretenido/seguro que tiene que haber juegos mas complejos y chulos/sii/yo es mi tercera vez y hay/c3,f3?/42402/bien/ojala ojala/luego otras 9 no?/no lo se/igual si pero con diferente puesto/yo quiero ser A/jajaja y yo/si f y c son listos/y se ponen de acuerdo/si no no/jaja ya/es el juego 4 ahora/igual que antes no?/sigue siendo el mejor para los dos/pon el 5/y ganas 50 tu/luego me haces q gane yo/te parece?/va, la 3/sii/ADIOOH/es nuestra unica opción/de ganar algo decente/pues si jajaja/la 3 jajajj/oh yees/ha sido un placer/pues na, ahora a esperar/ultima rondicaaa/es verdad, ya es la ultima ronda/no me acordaba/ahora en las siguientes, ojala nos toque la A/toy Llorando/por favor/INVITA LINEEX/obvioo/REZALE A DIOS/o bueno/dios, eres tu?/por lo menos a un kinder bueno/estas ahi/invita/jajajja/friki/sii/esta/la 3 eh/lo presiento/si si tranq/has sentido la llamada del señor?/sisisi/ya decia yo../otras veces ha sido mas guay/3/3/40 40 80/si/y en tema dinero que tal va?/siempre suele ser parecido?/yo he estado en uno que se ganaba poco/seguimos con 3.3?/yo pondria el mismo que el anterior c3,f3/si/40 40 y 80?/si/es donde ganamos todos mas/okay/aunq depende del juego q toque/que juego celeccionamos?"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0,1,"el 1?/vale/y ahora?/fila f2?/no/mejor f4 c4/que la suma es 80/y en la siguiente lo hacemos al reves/ok/juego 5/c3 f3 entonces no?/c2f2/asi yo gano que tu antes ganaste/si si/pero eso cuando salga el juego 1 o 2/que es donde los dos nos llevamos mucho/pero tu mas/no?/ok/estoy entusiasmad@/patettoica/buenas!/elegimos la que mas nos convenga a los dos/de nosmal es el tres/3?/normal*/#/tio/hola buenas tardes/JAJAJAJAJJAA/muchas fuentes veo/HOLA BUENAS TARDES CON HACENTO AMERICANO/viva el vino/viva viva/maldito a/volvemos a ser otra vez lo puto mismo?????????/:(/oh yes/pillamos la 3/obviamente/yii/como la trama el lineex/la 3 jajaja/ya ves/siempre lo peor para mi/3333/con lo que gane no me da ni pa pipa/pipas/y para mi/a mi ni pa chicles/y este era mi ultomo ademas JAJAAJA/otro mucho que era en ingles/depende, yo la primera vez 38 y la segunda 25/a ver este que tal/si que es bastante dinero/este yo creo que menos/yo este 34/a 0,02 cents/este probalemente vosotros no mucho/elegimos la columna y fila que mas beneficie a todos/peerfecto/igual?/si/el azar../no/pongo lo mismo no?/no/no?/espera/f4,c4/es mas a repartir/espera tienes razon/perdon/no esta mal/no lo habia visto/entonces que/3,3/fila f3/vale/ganamos lo mismo en el c3/jugamos al 3?/vale/fila 3/?/que columna eliges?/vale/la 3/vale"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,0,"??/ahora?/que juego quieres ahora?/en lugar de hacerme perder puntos porque no compensamos?/yo elegiria el 2/primero elegimos el juego 3/vale/escucha/fijate en la fila 1 columna 1/luego fijate en la fila 5 columna 5/si/primero elegimos una opcion luego la otra y ganamos los 2/elijo la c1/vale/fila 1 ahora entonces/3?/si no yo aqui pierdo mucho y tu casi no ganas/si!/c3 f3/juego 2/perfecto/c2 f2/ahora si/y tu ganas lo que yo he ganado antes/perfecto/te parece?/guay/donde nos dice el total recaudado?/ni idea/va saliendo abajo/los puntos que nos llevamos/A se lleva la cantidad tuya mas la mia/pero los de la otra ronda ya no salen/si/a se esta forrando/circulo?/apreta el 2/hazme caso/ahora al do/dos/ganas tu mas/la otra lohacemos alreves/y agans tu mas/valee/ecucha/ahora 3/pero a la siguiente/te ponemos para que ganes tu mas/cabruuuuu/porqu eme he dado cuenta de un acosa/esta bieen/que cosa?/y esque si haceimso eso la diferencia de ganancia era mayor/y en verdad no perdiamos nada/bueno, luego te lo explico/ahora 3 y 3/vale si/porque no te entiendo/mucho·.com/mucho#.com/como la yuso sea a.. la condeno/Me parece genial/he marcado juego 4/fila 3 columna 3/Ganamos más si los 3 ponemos lo mismo?/vamos a poner todos lo mismo y comprobamos/no/antes habeis puesto lo mismo que yo?/si/se gana lo mismo/nan/Sí/Qué ponemos ahora?/hemos ganado lo que hemos puesto todos/juego 2/c2 f2/antes hemos ganado menos de lo que habia puesto/ahora el juego seleccionado es 4/igual que antes/escoge lo mismo/que juego es/lo de siempre??/el 3, 3 es el mejor para todos/y el juego?/o eso da lo mismo?/el juego sale aleatorio, no podemos decidirlo/cada uno tiene su rol/vale pues 3-3/y 40-40-80?/depende del juego q salga............../tu te llevas 80 aleatoriamente entonces?/buf.../vale/vale juego 3/quieres fila 3 o variamos?/variamos/pero juguemos a compensar/el siguiente juego sera el 4/asi que ahora puedo ganar o puedes ganar tu mas"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"y luego la otra persona/me entiendes?/vale ahora fila 4 ?/asi ahora gano yo solo 3 mas/fila 1??/que columna?/y luego elegimos en juego 4 fila 5/y sales tu ganando/vale, confio jaja/vale/juego tres otra vez/elige tu/totalemente/es que si no es imposible/cada uno miraria por si mismo/y no nos llevariamos nada/ya, si cada uno piensa por el beneficio personal estamos perdidos/oye/juego 1/c1 f1?/asi ganas mas/ya ganare yo cuando salgan los juegos 3 o 4/no?/vale luego hacemos al revez/perfecto/vale!/creas o no es una diferencia de 6 puntos que ganamos/ATRAS/ALARMER/destroyer/QU EFEM/a mi me conviene la 2 y a ti la 4/3?/hacemos etsa ronda paa mi, y la siguiente para ti/ni pa ti ni pa mi/valee/esque si hacemos esto se hagan mas puntos/pues dos/ahora dos/o no/sii/la 3/la 3/okk/vale la trees/si/2?/que fem/esta para mi/y la siguiente pa ti/vale bnien/sii porque yo no pierdo mucho/y tu ganas bastante/valevale/two rounds left/me cagare en la del yuso como sea A/que invite a comer/JAJAJJAJAJAJAJA/te lo digo/AL IGUAL/pero/por qué perdemos todos?/antes/porque ha cogido otra columna diferente que nos perjudicaba/ya que el no sabe el juego que es/por eso a partir de ahora te decimos cada juego/vale/avisarme delj juego y pongo la mas beneficiosa/juego?/juego 1/Una de las de siempre/3.3/3.3?/creo q da igual lo q pongais vosotros/decido yo/c2??/vale/podria elegir c1 f1 pero soy buena gente/jajaja eso espero/si si jajaja/fila 4? c4? jiji/mm tu te llevas mas/escucha/no se si eres de fiar pero tengi una buena idea/juguemos a compensar/dime rapido/primero ganas tu mas"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1,1,0,0,0,".../luego elegire yo/te parece??/siii/eso estamos haciuendo no?/eres el mismo??/mas o menos/pensaba q cambiaba/vale okay/soy yo soy yo tranqui jaja/entonces/4c  4f entnces?/c5f5/perfecto jaja/jajaja vale!/todo saldado/me lamento no haber entendido el juego desde un principio/no habriamos perdido/y yo/nan/nan/nan/nan/nan/nan/nan/nan/jola y adiooos/JAJAAJA/jola JAJAJJAJAJAJAJAJAJAJAJAJAJA/MOVIMIENTO DE PUÑO/EL BIVHO/4/ES LO JUSTO/PERFEEEE/OLE OLE/INVITA LINEEX/SOON/alguna pregunteta?/JAJAJAJJAAJAJA/dget ssooooonnnn/drget/que hambre/da calambre y todo/me cruje la barriga a saco paco/juego?/4/no/es el 3/3/no se puede repetir?/si se puede  no?/nan/ponemos f3c3 otra vez/si/pero seguro que se puede?/si/4/Sí/f4c4/Por qué esa?/f y a muy benefeciados/c poco perjudicado/juego 5/yo no se que juego sale/vale/c3,f3/pues 5.5/ok/juego 5 o ronda 5?/ronda5 y juego 5/valeee/eso se dice antes joder/jajaja/ajajaja/si ponenmos el mismo juego entonces ganamos mas?/haber preguntado/no si me decis el juego pongo la ffila q mas convenga/que lentos hemos estado che/3,3/yo q sabia/penssaba q era aleatorio/lo he dichi/siii/f1 c1??/fila 2 c 2?/vale/ganas muchiiiisisisisisisiisimo mas jajaja/y tu antes ¬¬/vale.../jajajjaa/f1 c1/confirmo/bien!!/fijate en el a/se va a llevar un monton d puntos/ese gana por todos los lados/f4 querras no?/vale/f4 c4/perfect/fila 1 ? o 2? ¬¬/venga f2 c2"
1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1,0,1,0,0,"jajaja/guay/sere comprensiva/jajaj gracias/nadaa/no sabia ni que ponia el juego arriba/pero bueno/todo por no saber a que juego tocaba/no hemos tardado mucho en darnos cuenta/como iba/ya/por suerte/4/c4/f4/jajajajajja/no en serio a mi también/que pottooooo jjajajajajja/NO SE COMO  el de al lado no escuche mis crujidos/porque tela JAJJAA/JAJAJJAAJJAJAJAJAJAJA/bocata mas kebab/pff/calla/lo haria ahora mismo/:P/:)/hola/en que juego estamos?/hola/1/juego?/JUEGO 4/4/A QUE TE SALE EN PANTALLA?/no me sale nada/para calcular los ingresos que resultan de diferentes situaciones/vale/juego?/5/f5c5/sigues siendo el mismo el a??/lo mas justo es f3c3/pero somos los mismos que antes?/si/f y a muy perjudicados/c poco/c esto trata de no decirle el verdadero juego/para que asi el mire su 80 y nos de mas/juego?/5/no/juego 2/f2c2 toca/si no es ese/pondre las filas negativas/va a ser siempre los mismos numeros/donde el a tenga 80/participante c no te enetras/juego?/3/f3c3/c3f3/q juego?/rodna 6 juego 4/q panolisssss somos/pongo 5.5?/ok/o 3.3?/nooo/4.4000000000000004/3,3/4.4 mejor/esta mas repartido/3.3 mas igualado"
1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1,0,0,1,0,"por/3,3/ok/40,40,80/jajaj/f4? jeje/f4 c4 es lo mas compennsatorio/genial/:)/f2 c2?/f2 c2/si jaja/jaja de acuerdo/oye y el A?/solo gana y gana/lo dejamos que gane tanto?/que hacemos sino?/ya...../bueno da igual/venga elige/f5 c5/uff/por esa de 22 - 50 de antes/jjajaja/bueno vale, pero al inicio d juego has ganado mucho mas tu eh jajaja/venga.. f4 c4/bien?/si??/valeeee/total son 3 puntos/sii :)/a mi se me va con 9/:))/f3 c2?/c2 f2 te parece bien??/tu ganas mas/vale tu querras f2 c2/te parece?/guay/y ya estamos en paz/recien estabamos en paz/que te dije todo saldado/mmm si/ahora ganas tu/pero creo q el primer juego ganaste tu no?/luego yo si es que salen los juegos/no problem/me habre equivocado/ahora cuando nos salga abajo lo miramos/pero ahora gana tu/vale!/y ya quedamos en paz/la prox tu/vale/tenia razon yo/nan/yo puedo seleccionar juegos fila y columna para hacer calculo/vale/como has elegido la opcion antes/voy fila 4 columna 4/vale+/antes es que tenia duda y he puesto una al azar/lo siento/ahora puedes calcular que gana cada uno tu?/4/juego 4/misma opcion/repito?/si/vale/1/5/es el 5/No jaja/a mi me aparece el 5 en serio/Juego1 f1c1/c5f5/A sabes de quien fiarte/juego 5/c tu cual dices?/Ahora sí que dices la verdad, no? jajaja/como le conviene/sisi/A haz lo quieras, pero F no se merece puntos/jjajajaj/c5f5/a la guillotina f/jajaja/4/juego2/ronda 7 juego2/3.3?"
1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1,1,0,0,0,"si/ok/2.2?/por mi 2,2 mejuor/por mi peor ajajaja/asi recupero las de antes un poco../ya.../estas igual que yo/el que mas ganara es A/lo hacemos a mayoria?/pues 2,2/5,5/que tu pierdes 3 puntos/yo gano 11/si hombreeeeeeeee/siii/guay/esque soy un poco lenta/jajaja tenemos tiempo/por mmi f4 c4 bien/valee/hola/hola/que juego cogemos?/elegiré el c1/te parece el juego 1/?/vale/perfecto/f1?/bien/lo hacemos ahora al reves?/para q tu ganes lo q he ganado yo/y yo lo que has ganado tu?/eso en que juego esta?/juego 5/fila 5/c5/de acuerdo/y para las siguientes rondas tengo un plan/para ganar los dos el maximo/y lo mismo/en las dos anteriores he perdido/y tu ganado/y yo en las dos primeras!/de verdad fijate bien/ahh ok/f2 c2/A puedes ver que gana cada uno?/si/valep/lo que mas nos beneficia/de largo/repito, lo siento por la primera/5/5/fila 5 columna 5/si/c, te va bien?/a los dos es nuestra maxima/C tu quinta mejor/si bien, siempre me queda mas bajo que a A y F  en todas las combinaciones/vale/pues voy 5 y 5/bien/gracias/juego 4/f4c4/no/que gana demasiado F/jajajaja/jjaajaja y A TAMBIEN/hay pique/2 cts el punto cuidado/Ya pero tú eres el que ha intentado engañar/ahora a la pizzeria esa/de eso trta/trata/pero no  lo ppillas/juego 2/que ruina. C tío eres muy inocente jajajua/A se va a enbolsar 30 euros que nos lo podiamos haber repartido nosotros 2/Haberlo pensado antes/pues si yo lo he pensado el que no lo has pillado has sido tu jaja/Lo que podríamos haber hecho es beneficiarnos una vez cada uno/claro/pero no la has pillado/Cuando elo has pensado yo perdia/obviamente te iiba a decir que no/espera c/no digas nada aun/beneficiate tu ahora/yo en la ulti,a/juego 2/ronda8/2.2000000000000002/5,5/que yo antes he perdido/o 3,3/5.5 perdemos el A y yo muchisimo/si quieres 3.3/3.3 aun aun/4,4/3.3/si/o pongo 2.2/si jaja"
